workerId,task,index,rt,binned,shape,vsup,V1,V2,V3,V4,V5,U1,U2,U3,U4,U5,meanV,meanU,stdV,stdU,condition
7,Two,5,14918,discrete,arc,yes,0.125948393,0.220466434,0.399616268,0.378591057,0.263233064,0.080146061,0.300716755,0.063191756,0.324371547,0.53091493,0.277571043,0.25986821,0.113529756,0.193828073,vsupdiscretearc
7,Two,6,8434,discrete,arc,no,0.124925687,0.143924431,0.364892983,0.414205304,0.135184754,0.196703166,0.327115769,0.199583247,0.300251412,0.703628805,0.236626632,0.34545648,0.140843615,0.208610788,discretearc
7,Two,7,7354,discrete,arc,no,0.167780532,0.01324682,0.280117298,0.390064935,0.233911409,0.111078299,0.331029416,0.017173881,0.295195334,0.691866001,0.217024199,0.289268586,0.13978481,0.259639692,discretearc
7,Two,8,4742,discrete,square,yes,0.203500924,0.160323453,0.366219323,0.413696706,0.047690947,0.182211778,0.352123786,0.212206787,0.477284746,0.519613664,0.238286271,0.348688152,0.150624106,0.151744822,vsupdiscretesquare
7,Two,9,11102,discrete,square,yes,0.032178204,0.154040615,0.489766269,0.279748674,0.199258205,0.067766574,0.314609063,0.204586001,0.37118492,0.738175037,0.230998393,0.339264319,0.170144652,0.251299544,vsupdiscretesquare
7,Two,10,8162,discrete,arc,yes,0.234406552,0.115616792,0.294509364,0.277302066,0.387177804,0.069648708,0.358367398,0.06523732,0.480582717,0.727886748,0.261802516,0.340344578,0.098931468,0.282462718,vsupdiscretearc
7,Two,11,6653,discrete,arc,yes,0.13167515,0.061535692,0.014570339,0.296331387,0.32351858,0.013462137,0.489491707,0.70114305,0.571676305,0.175887416,0.165526229,0.390332123,0.138581366,0.286067862,vsupdiscretearc
7,Two,12,11033,discrete,arc,no,0.194224977,0.285845636,0.127377778,0.314158493,0.022121447,0.120013815,0.138352311,0.39469398,0.346612921,0.670610523,0.188745666,0.33405671,0.119076081,0.224286412,discretearc
7,Two,13,8206,discrete,square,no,0.092893834,0.029213046,0.325774136,0.444648893,0.160492841,0.081493896,0.391841305,0.164021469,0.454718224,0.705943129,0.21060455,0.359603605,0.17125322,0.247807641,discretesquare
7,Two,14,7812,discrete,arc,no,0.202187268,0.036746871,0.271086576,0.140889526,0.173956107,0.155303519,0.269997293,0.106101701,0.545720199,0.87845332,0.16497327,0.391115206,0.086237525,0.321290577,discretearc
7,Two,15,7097,discrete,square,no,0.053730736,0.174983499,0.235423126,0.389154745,0.337361587,0.127000368,0.420410873,0.549752762,0.175320124,0.262508186,0.238130739,0.306998462,0.132903421,0.175719882,discretesquare
7,Two,16,7909,discrete,arc,no,0.042216175,0.089468879,0.436789741,0.133167539,0.315163133,0.061607788,0.441055864,0.449628556,0.685656933,0.016042738,0.203361094,0.330798376,0.166474387,0.284489281,discretearc
7,Two,17,15373,discrete,square,yes,0.00166495,0.036257771,0.431510391,0.459319703,0.024857139,0.156462893,0.303964705,0.1149567,0.567062781,0.730489844,0.190721991,0.374587384,0.233043287,0.266311513,vsupdiscretesquare
7,Two,18,19246,discrete,square,yes,0.153282151,0.353349525,0.002009094,0.54043172,0.329926753,0.093237419,0.046782716,0.390813177,0.233021595,0.416041216,0.275799849,0.235979225,0.205515002,0.167761112,vsupdiscretesquare
7,Two,19,14822,discrete,arc,yes,0.112000341,0.190373208,0.458928482,0.442335288,0.476903011,0.067448304,0.408867812,0.112680009,0.341125546,0.696863129,0.336108066,0.32539696,0.17150453,0.253469868,vsupdiscretearc
7,Two,20,9127,discrete,arc,no,0.20145582,0.116119243,0.471905744,0.421404142,0.166739498,0.239157914,0.279576681,0.061519215,0.420639512,0.533577939,0.275524889,0.306894252,0.1601381,0.180185216,discretearc
7,Two,21,19718,discrete,square,yes,0.238186366,0.127434703,0.419033277,0.400043745,0.152824629,0.021513944,0.413618147,0.191462863,0.477437227,0.611574363,0.267504544,0.343121309,0.136160012,0.235323816,vsupdiscretesquare
7,Two,22,10890,discrete,square,no,0.121610062,0.05365691,0.266048198,0.489248648,0.14729008,0.084875753,0.304999671,0.042593107,0.318605438,0.622758285,0.21557078,0.274766451,0.17113921,0.231245086,discretesquare
7,Two,23,6852,discrete,square,no,0.127552033,0.045679332,0.355184254,0.110129045,0.407089562,0.230695483,0.380469162,0.230278856,0.656338258,0.408285069,0.209126845,0.381213366,0.161006295,0.17454512,discretesquare
7,Two,24,16549,discrete,square,yes,0.038332143,0.114097586,0.432154683,0.37240516,0.189477627,0.10023892,0.453945113,0.135470773,0.639960505,0.543605656,0.22929344,0.374644193,0.168044078,0.243788605,vsupdiscretesquare
8,Two,1,127962,discrete,square,no,0.036106318,0.198214814,0.264544624,0.366978627,0.455341296,0.110617912,0.359528582,0.630444102,0.043108314,0.30235257,0.264237136,0.289210296,0.160841013,0.231311109,discretesquare
8,Two,2,78548,discrete,arc,yes,0.131352382,0.417109316,0.122079424,0.71545853,0.000143923,0.201075682,0.239214753,0.395390989,0.820301379,0.641868444,0.277228715,0.459570249,0.288850801,0.265920356,vsupdiscretearc
8,Two,3,50791,discrete,square,yes,0.018935874,0.141708067,0.422278704,0.642213124,0.269082079,0.174251331,0.312425899,0.163962802,0.780848946,0.863227708,0.29884357,0.458943337,0.243446357,0.337860729,vsupdiscretesquare
8,Two,4,52688,discrete,arc,yes,0.056865778,0.118913975,0.32192157,0.276205246,0.23565425,0.128988032,0.297842796,0.016169346,0.359229195,0.984453159,0.201912164,0.357336506,0.110665488,0.37595094,vsupdiscretearc
8,Two,5,36498,discrete,arc,yes,0.158959508,0.174442305,0.365618723,0.274715223,0.504300604,0.138422143,0.456655043,0.060855908,0.640308222,0.154954878,0.295607273,0.290239239,0.143391552,0.247087795,vsupdiscretearc
8,Two,6,41666,discrete,arc,no,0.034139875,0.015100982,0.46082897,0.041190495,0.462129754,0.228754824,0.422285653,0.154238075,0.677530937,0.971340683,0.202678015,0.490830034,0.236445336,0.336312208,discretearc
8,Two,7,31812,discrete,square,no,0.213421344,0.167070699,0.464530569,0.290345499,0.037595874,0.053928531,0.342940769,0.090603484,0.420389673,0.948128719,0.234592797,0.371198235,0.157951729,0.358977905,discretesquare
8,Two,8,47906,discrete,square,yes,0.09662092,0.270563334,0.016087397,0.472022597,0.02136599,0.0600261,0.200893029,0.380576317,0.397682944,0.532698279,0.175332047,0.314375334,0.195162834,0.184769723,vsupdiscretesquare
8,Two,9,23775,discrete,square,no,0.068440596,0.085696393,0.069994508,0.130314114,0.464753199,0.139170584,0.308401123,0.725715084,0.7708812,0.187383759,0.163839762,0.42631035,0.170064094,0.300753226,discretesquare
8,Two,10,31319,discrete,square,no,0.034062935,0.03404261,0.405470408,0.192319829,0.261727645,0.112081701,0.286486307,0.170372427,0.639774302,0.270844782,0.185524686,0.295911904,0.158206089,0.205251221,discretesquare
8,Two,11,44920,discrete,arc,no,0.239079921,0.312744835,0.052498225,0.29360495,0.277176376,0.028650731,0.152224195,0.372031482,0.405171169,0.776852887,0.235020862,0.346986093,0.105571288,0.286386031,discretearc
8,Two,12,29875,discrete,arc,yes,0.050440819,0.297883721,0.356524466,0.143207303,0.367878386,0.161961879,0.09675691,0.343751638,0.719892303,0.51468156,0.243186939,0.367408858,0.140117883,0.25590742,vsupdiscretearc
8,Two,13,26571,discrete,arc,yes,0.00235138,0.356701958,0.127409537,0.331187459,0.354734107,0.076146971,0.098397568,0.287529597,0.369739637,0.523515206,0.234476888,0.271065796,0.16132217,0.188112967,vsupdiscretearc
8,Two,14,36016,discrete,square,yes,0.139781753,0.069966424,0.463640427,0.587999862,0.107746385,0.121897064,0.319784876,0.090632795,0.146280912,0.592652916,0.27382697,0.254249713,0.235501464,0.209019477,vsupdiscretesquare
8,Two,15,13657,discrete,arc,no,0.1351599,0.056324848,0.186384366,0.298954356,0.341881935,0.023967264,0.353322605,0.606414038,0.030961501,0.401596682,0.203741081,0.283252418,0.117137359,0.252105199,discretearc
8,Two,16,26322,discrete,square,no,0.010245249,0.132514075,0.380047423,0.68053385,0.233695573,0.09177744,0.47230103,0.183962169,0.042444811,0.696024442,0.287407234,0.297301978,0.25827618,0.278227737,discretesquare
8,Two,17,18336,discrete,square,yes,0.034163273,0.052517976,0.384109464,0.136994094,0.440388395,0.147312866,0.411533594,0.595555663,0.523087647,0.28129113,0.20963464,0.39175618,0.19002714,0.181058271,vsupdiscretesquare
8,Two,18,39406,discrete,square,yes,0.110890852,0.117538355,0.426986632,0.475883631,0.160319546,0.221266077,0.399062406,0.116707597,0.282704883,0.510849825,0.258323803,0.306118158,0.178144099,0.153442258,vsupdiscretesquare
8,Two,19,15043,discrete,arc,no,0.001976812,0.023135224,0.025976765,0.412495497,0.454656434,0.082176633,0.377298625,0.582170184,0.084407797,0.429579657,0.183648146,0.311126579,0.22882621,0.221186568,discretearc
8,Two,20,25697,discrete,arc,no,0.115111714,0.053099657,0.147706022,0.147800929,0.29087574,0.134134345,0.281034914,0.553529929,0.891346478,0.006454757,0.150918812,0.373300084,0.087262134,0.353957437,discretearc
8,Two,21,24626,discrete,arc,no,0.019995334,0.142959794,0.36518166,0.308789104,0.589965292,0.225921235,0.408472502,0.234453738,0.357690886,0.693617768,0.285378237,0.384031226,0.218174831,0.19007052,discretearc
8,Two,22,19931,discrete,arc,yes,0.132814018,0.215437237,0.799277737,0.365059588,0.659834451,0.127553795,0.803439735,0.859272127,0.788944493,0.866571125,0.434484606,0.689156255,0.286209411,0.31576541,vsupdiscretearc
8,Two,23,28477,discrete,square,no,0.211222916,0.445935774,0.018563486,0.009775802,0.384875999,0.167024092,0.081794532,0.366698136,0.584367161,0.527191847,0.214074796,0.345415154,0.201806497,0.219039378,discretesquare
8,Two,24,32774,discrete,square,yes,0.162368441,0.136069776,0.193450651,0.598678112,0.509611043,0.135065137,0.444884092,0.580594021,0.080398297,0.033981639,0.320035604,0.254984637,0.216971545,0.242789351,vsupdiscretesquare
9,Two,1,115651,discrete,square,yes,0.670978438,0.053556749,0.478140556,0.992275952,0.611749226,0.969026656,0.91006543,0.763934663,0.931958833,0.140237493,0.561340184,0.743044615,0.340966805,0.345855908,vsupdiscretesquare
9,Two,2,27624,discrete,arc,yes,0.776742174,0.078944551,0.666843234,0.733230706,0.304773219,0.767789206,0.781085341,0.293023136,0.327488128,0.343176896,0.512106777,0.502512541,0.305568231,0.248938606,vsupdiscretearc
9,Two,3,46541,discrete,arc,yes,0.159782311,0.068434488,0.340198808,0.183819747,0.402294153,0.163662417,0.368775216,0.327697477,0.649562349,0.632982204,0.230905901,0.428535933,0.136922883,0.208895112,vsupdiscretearc
9,Two,4,21048,discrete,arc,no,0.073054849,0.217425866,0.078864549,0.095399397,0.466278329,0.261667531,0.12876111,0.532817369,0.797943409,0.133456527,0.186204598,0.370929189,0.167321844,0.289622893,discretearc
9,Two,5,32498,discrete,square,no,0.177338508,0.150275107,0.090011717,0.41739805,0.466502158,0.042707975,0.46780015,0.605040322,0.220658559,0.30453203,0.260305108,0.328147807,0.169694809,0.21780713,discretesquare
9,Two,6,21341,discrete,arc,yes,0.161833042,0.053124271,0.361981732,0.200918659,0.274167102,0.425011171,0.633809272,0.665122001,0.033405518,0.314439705,0.210404961,0.414357533,0.116434064,0.258003583,vsupdiscretearc
9,Two,7,20983,discrete,square,no,0.222562345,0.192426719,0.166985602,0.373297515,0.452503696,0.198662102,0.414775188,0.594044505,0.4725023,0.06201602,0.281555175,0.348400023,0.124689892,0.214817068,discretesquare
9,Two,8,13218,discrete,arc,yes,0.055823658,0.010307948,0.235242625,0.301315425,0.447735885,0.146168466,0.465125973,0.583944227,0.737214611,0.4236955,0.210085108,0.471229755,0.179681156,0.218754485,vsupdiscretearc
9,Two,9,11358,discrete,arc,no,0.204193224,0.015465261,0.278878589,0.265324752,0.007479755,0.12705908,0.419702973,0.186318983,0.386549881,0.73980816,0.154268316,0.371887815,0.133385642,0.240958267,discretearc
9,Two,10,13650,discrete,arc,no,0.210453004,0.197042482,0.352977247,0.313540339,0.201172977,0.163014905,0.352230165,0.471807778,0.109893,0.724145336,0.25503721,0.364218237,0.072916669,0.248209008,discretearc
9,Two,11,23513,discrete,square,yes,0.149790542,0.205543203,0.00901688,0.45076876,0.372689699,0.113105863,0.461365954,0.586656004,0.408899443,0.572335916,0.237561817,0.428472636,0.176549229,0.19146795,vsupdiscretesquare
9,Two,12,15339,discrete,arc,no,0.095606,0.141731542,0.45660362,0.141083247,0.277971365,0.176812539,0.26350786,0.125895306,0.606066955,0.264941802,0.222599155,0.287444892,0.147593908,0.187708002,discretearc
9,Two,13,9205,discrete,square,yes,0.296022763,0.302675005,0.204125145,0.166820871,0.426076312,0.272788157,0.061122557,0.194486506,0.418051892,0.598008914,0.279144019,0.308891605,0.100836525,0.206933729,vsupdiscretesquare
9,Two,14,14627,discrete,arc,yes,0.194493333,0.484361287,0.317007002,0.012464163,0.40313118,0.301396103,0.0802128,0.431934747,0.036477155,0.726317319,0.282291393,0.315267625,0.185172152,0.280953904,vsupdiscretearc
9,Two,15,139507,discrete,square,no,0.229742105,0.350041108,0.353446035,0.233595994,0.26223169,0.083974981,0.072126693,0.317626768,0.689201465,0.608307536,0.285811386,0.354247489,0.061494139,0.287541789,discretesquare
9,Two,16,19203,discrete,arc,no,0.229629694,0.136617343,0.388912902,0.009774799,0.372662133,0.06777045,0.291700779,0.191858565,0.576806885,0.593509602,0.227519374,0.344329256,0.160308004,0.233793998,discretearc
9,Two,17,20924,discrete,arc,yes,0.046583865,0.086367742,0.364433837,0.364182446,0.085188765,0.489791678,0.063233326,0.363893003,0.688359986,0.560652697,0.189351331,0.433186138,0.160513093,0.237819377,vsupdiscretearc
9,Two,18,13887,discrete,square,no,0.166678082,0.301772901,0.171467926,0.485214439,0.192038912,0.152746248,0.217349589,0.604845527,0.434854906,0.470284655,0.263434452,0.376016185,0.135621864,0.186906367,discretesquare
9,Two,19,16076,discrete,square,no,0.206229215,0.224451452,0.377606794,0.325935475,0.0781752,0.396833738,0.035210081,0.223084656,0.488237856,0.607777517,0.242479627,0.35022877,0.116038013,0.225251131,discretesquare
9,Two,20,44338,discrete,square,yes,0.038577459,0.083977892,0.298577715,0.484616518,0.389667937,0.154312718,0.348567208,0.590008705,0.444479795,0.162802853,0.259083504,0.340034256,0.192848463,0.186663044,vsupdiscretesquare
9,Two,21,9099,discrete,square,yes,0.062515292,0.005282386,0.447747985,0.440960113,0.482412762,0.206383624,0.275477158,0.541930627,0.44881971,0.028805631,0.287783707,0.30028335,0.233176385,0.202230756,vsupdiscretesquare
9,Two,22,7157,discrete,square,no,0.052443682,0.172754262,0.331614938,0.440137668,0.009009525,0.122769891,0.316441419,0.115683682,0.45957163,0.516837358,0.201192015,0.306260796,0.183012326,0.185700629,discretesquare
9,Two,23,8314,discrete,square,yes,0.168583811,0.360439336,0.210384528,0.31293479,0.055984946,0.330743971,0.177597621,0.01411484,0.409113433,0.712047455,0.221665482,0.328723464,0.120398539,0.262307796,vsupdiscretesquare
9,Two,24,10203,discrete,arc,no,0.040643006,0.02129358,0.431552528,0.310477956,0.320716244,0.233801452,0.36473733,0.120803899,0.44077206,0.680241956,0.224936663,0.368071339,0.183450139,0.213258408,discretearc
10,Two,1,35978,discrete,arc,no,0.023622872,0.221661079,0.260560436,0.016412381,0.210446863,0.13704286,0.480353812,0.103462369,0.945156039,0.587477812,0.146540726,0.450698578,0.11701468,0.347501463,discretearc
10,Two,2,20023,discrete,square,no,0.191010235,0.070681063,0.061930658,0.073989132,0.372882865,0.278002431,0.032855147,0.73698789,0.943909188,0.304963728,0.154098791,0.459343677,0.133322884,0.370978546,discretesquare
10,Two,3,19577,discrete,square,yes,0.075225779,0.048325394,0.268979137,0.436002718,0.355772175,0.398000954,0.169294903,0.151210461,0.480326778,0.569869845,0.23686104,0.353740588,0.170660837,0.186904763,vsupdiscretesquare
10,Two,4,13985,discrete,arc,no,0.165342784,0.16589473,0.094828236,0.20140339,0.544389812,0.455588862,0.12353257,0.54693321,0.855721669,0.017001803,0.23437179,0.399755623,0.17757013,0.337447511,discretearc
10,Two,5,11145,discrete,square,no,0.032166838,0.145805862,0.128356933,0.367478798,0.38167665,0.016879124,0.453095016,0.637571066,0.044353827,0.474476922,0.211097016,0.325275191,0.155465059,0.278456785,discretesquare
10,Two,6,18059,discrete,arc,yes,0.154726546,0.112990066,0.482962005,0.010149798,0.3710838,0.184255005,0.301257859,0.09643703,0.557818689,0.729940419,0.226382443,0.373941801,0.194628178,0.264016411,vsupdiscretearc
10,Two,7,17457,discrete,square,no,0.073555458,0.172404089,0.107191109,0.335603549,0.465724123,0.171956037,0.379937455,0.805845501,0.577973687,0.399175107,0.230895666,0.466977557,0.165520518,0.237887827,discretesquare
10,Two,8,8917,discrete,square,yes,0.111076052,0.079431769,0.30296228,0.155866489,0.972756525,0.132459905,0.321199475,0.528255177,0.557555689,0.93170394,0.324418623,0.494234837,0.372406312,0.298901517,vsupdiscretesquare
10,Two,9,9834,discrete,arc,yes,0.077560034,0.199411329,0.19591771,0.416269466,0.292375508,0.185191288,0.452482137,0.627239278,0.724838466,0.431428547,0.236306809,0.484235943,0.126217423,0.20710152,vsupdiscretearc
10,Two,10,12583,discrete,square,yes,0.003828078,0.207978328,0.287929761,0.042545589,0.324797877,0.391096263,0.166589989,0.31615682,0.587683349,0.655294266,0.173415927,0.423364138,0.144145375,0.199536949,vsupdiscretesquare
10,Two,11,8060,discrete,arc,no,0.181446049,0.215161016,0.051659852,0.055700977,0.470523915,0.189648298,0.47381796,0.626092849,0.956026978,0.937309954,0.194898362,0.636579208,0.170626909,0.323587038,discretearc
10,Two,12,8775,discrete,arc,yes,0.20442162,0.148316045,0.291960877,0.101509779,0.403803462,0.058688658,0.296156244,0.05605461,0.52937691,0.662881842,0.230002357,0.320631653,0.120294485,0.273826571,vsupdiscretearc
10,Two,13,13524,discrete,arc,no,0.128073772,0.130373598,0.436312655,0.273018322,0.194460539,0.204411613,0.486135555,0.053375138,0.809761466,0.732266213,0.232447777,0.457189997,0.128416275,0.327022462,discretearc
10,Two,14,10732,discrete,square,no,0.166859564,0.179185167,0.001279124,0.413681149,0.429746756,0.05308814,0.370408821,0.533239113,0.100154641,0.331327443,0.238150352,0.277643632,0.181787988,0.199213386,discretesquare
10,Two,15,13461,discrete,arc,yes,0.101381077,0.17655298,0.474110504,0.457813043,0.585498876,0.13723139,0.283784851,0.40757642,0.168577016,0.045256763,0.359071296,0.208485288,0.208548907,0.140196864,vsupdiscretearc
10,Two,16,12557,discrete,arc,no,0.060095678,0.058101272,0.138835349,0.902687276,0.487008948,0.064525134,0.449833923,0.610436759,0.626956642,0.659042866,0.329345705,0.482159065,0.366040152,0.247069018,discretearc
10,Two,17,9539,discrete,square,yes,0.0349617,0.430160304,0.080671606,0.619468984,0.280294355,0.186867751,0.005169744,0.272108479,0.886448895,0.346464366,0.28911139,0.339411847,0.24348916,0.33121613,vsupdiscretesquare
10,Two,18,9604,discrete,square,yes,0.191451132,0.207251219,0.380332244,0.44437522,0.061935279,0.153482965,0.333794503,0.003723824,0.301338835,0.666493156,0.257069019,0.291766657,0.154225592,0.247168449,vsupdiscretesquare
10,Two,19,8892,discrete,square,yes,0.233226371,0.078563834,0.463531005,0.324717419,0.013099603,0.217864256,0.314451103,0.012457409,0.4725228,0.717241712,0.222627646,0.346907456,0.182500319,0.265748505,vsupdiscretesquare
10,Two,20,9158,discrete,square,no,0.190812093,0.103582348,0.191164275,0.3939219,0.270321375,0.070201436,0.303975021,0.629965346,0.210721367,0.51485665,0.229960398,0.345943964,0.108997159,0.226539249,discretesquare
10,Two,21,6863,discrete,square,no,0.054850564,0.18220302,0.404743481,0.354626038,0.029172214,0.080128623,0.305103629,0.037055776,0.442310628,0.722939914,0.205119064,0.317507714,0.170488493,0.28067197,discretesquare
10,Two,22,9619,discrete,arc,yes,0.084878372,0.020807548,0.446919765,0.287645812,0.318488283,0.215804208,0.459782343,0.057445898,0.485599341,0.580605596,0.231747956,0.359847477,0.175366682,0.216061238,vsupdiscretearc
10,Two,23,4890,discrete,arc,no,0.01312727,0.071088393,0.06907334,0.455871637,0.429469023,0.212255787,0.326011876,0.667272281,0.027740648,0.397382098,0.207725933,0.326132538,0.215933605,0.236356972,discretearc
10,Two,24,8028,discrete,arc,yes,0.020746198,0.142829577,0.377213994,0.34206678,0.051441062,0.14609191,0.41362637,0.199744675,0.535060775,0.610644532,0.186859522,0.381033652,0.1644647,0.203452151,vsupdiscretearc
11,Two,1,61754,discrete,arc,yes,0.274640716,0.002265789,0.08370832,0.149782808,0.451453585,0.704372098,0.603523301,0.040914274,0.378786256,0.190361556,0.192370244,0.383591497,0.175821938,0.276612894,vsupdiscretearc
11,Two,2,35365,discrete,arc,yes,0.194760134,0.203520385,0.333682964,0.014881416,0.337740436,0.446812448,0.181997251,0.613037751,0.572320044,0.396136858,0.216917067,0.44206087,0.132024019,0.170268335,vsupdiscretearc
11,Two,3,19799,discrete,square,no,0.086543301,0.191624214,0.066431443,0.425326143,0.406990069,0.08011404,0.611157025,0.423065344,0.159673164,0.364343576,0.235383034,0.32767063,0.171857572,0.21231875,discretesquare
11,Two,4,32615,discrete,square,no,0.058669608,0.217909714,0.315150683,0.368114102,0.406432317,0.092605856,0.458706693,0.462983288,0.149088756,0.672342188,0.273255285,0.367145356,0.139283601,0.241678563,discretesquare
11,Two,5,20447,discrete,arc,yes,0.129606541,0.13571101,0.316779316,0.352436451,0.126836084,0.407755667,0.205070358,0.024288329,0.603989295,0.723736389,0.212273881,0.392968008,0.112430325,0.285213347,vsupdiscretearc
11,Two,6,23240,discrete,square,yes,0.08329067,0.121267063,0.379007968,0.424381471,0.227241501,0.427270194,0.141915677,0.141979904,0.734291505,0.630412232,0.247037735,0.415173903,0.15156698,0.272770472,vsupdiscretesquare
11,Two,7,15998,discrete,square,no,0.037793906,0.08527721,0.139183037,0.443235305,0.357137465,0.024783547,0.450696845,0.626049013,0.175113389,0.445900236,0.212525385,0.344508606,0.177652757,0.240696935,discretesquare
11,Two,8,21049,discrete,arc,no,0.062207357,0.238401031,0.147059385,0.352447336,0.455553462,0.049033754,0.360136241,0.543208717,0.041478964,0.383780906,0.251133714,0.275527717,0.157113525,0.221702958,discretearc
11,Two,9,10690,discrete,arc,no,0.223638072,0.236576636,0.009681839,0.45532863,0.398870602,0.187996687,0.46884588,0.737479458,0.026436681,0.294864681,0.264819156,0.343124677,0.174536688,0.272949868,discretearc
11,Two,10,12099,discrete,arc,yes,0.062606408,0.030690842,0.234099816,0.351119105,0.466010414,0.097524739,0.395600752,0.562445004,0.594757477,0.237679177,0.228905317,0.37760143,0.185826751,0.211936937,vsupdiscretearc
11,Two,11,12125,discrete,square,no,0.165560039,0.184021102,0.060443461,0.261637477,0.465037393,0.104989193,0.730756262,0.272237953,0.033194899,0.439062105,0.227339894,0.316048082,0.151016649,0.279993942,discretesquare
11,Two,12,28576,discrete,arc,yes,0.090780223,0.009028077,0.358991978,0.326718214,0.214726725,0.079039443,0.330780979,0.158335437,0.480110736,0.551401735,0.200049043,0.319933666,0.14996004,0.202173094,vsupdiscretearc
11,Two,13,13647,discrete,arc,no,0.110079155,0.065435162,0.117408297,0.402599244,0.451457695,0.163562427,0.27492253,0.732992315,0.048895208,0.289503561,0.229395911,0.301975208,0.182326405,0.259745414,discretearc
11,Two,14,21595,discrete,arc,yes,0.003031791,0.028504554,0.45084269,0.463833351,0.426714895,0.289738822,0.21719755,0.645499825,0.347212747,0.170527196,0.274585456,0.334035228,0.23681319,0.186769867,vsupdiscretearc
11,Two,15,23889,discrete,square,yes,0.060718218,0.198588211,0.470803573,0.320370277,0.05738622,0.16043528,0.463520647,0.22437479,0.555067795,0.529448365,0.2215733,0.386569375,0.176943946,0.181776878,vsupdiscretesquare
11,Two,16,9956,discrete,square,no,0.126132141,0.064718915,0.030988385,0.485047265,0.449338529,0.08780269,0.68694049,0.448795244,0.143904289,0.418192898,0.231245047,0.357127123,0.218439202,0.244391365,discretesquare
11,Two,17,11847,discrete,square,yes,0.008315466,0.090477339,0.445208382,0.085921381,0.412511565,0.163814049,0.370917418,0.598882335,0.585336686,0.196152262,0.208486827,0.38302055,0.204132487,0.206546522,vsupdiscretesquare
11,Two,18,11382,discrete,square,no,0.130932695,0.017719175,0.078125493,0.342084858,0.386138568,0.186584457,0.412570686,0.523574599,0.001224768,0.475442684,0.191000158,0.319879439,0.163768644,0.219995261,discretesquare
11,Two,19,12692,discrete,square,yes,0.209295202,0.086989763,0.349974423,0.12399535,0.366915783,0.216773283,0.300467976,0.078902361,0.677562254,0.558788753,0.227434104,0.366498925,0.127695416,0.246589441,vsupdiscretesquare
11,Two,20,9505,discrete,arc,no,0.062040481,0.048790963,0.232702157,0.328821625,0.34506177,0.458869295,0.071732143,0.668890692,0.197738662,0.262822482,0.203483399,0.332010654,0.141901102,0.234596541,discretearc
11,Two,21,11472,discrete,square,yes,0.09209217,0.135035266,0.373720085,0.167754596,0.430725435,0.413980324,0.129704161,0.714268227,0.545348073,0.323547959,0.239865511,0.425369749,0.151962892,0.221231025,vsupdiscretesquare
11,Two,22,9538,discrete,arc,no,0.233130308,0.205659659,0.059704297,0.335937319,0.322614689,0.167675573,0.362003392,0.520875105,0.016872541,0.291233926,0.231409254,0.271732107,0.111122841,0.191299909,discretearc
11,Two,23,14202,discrete,arc,no,0.133974141,0.029095902,0.190692458,0.481685131,0.274364637,0.192529601,0.395877845,0.524382887,0.04016535,0.322702502,0.221962454,0.295131637,0.170381279,0.186414238,discretearc
11,Two,24,10620,discrete,square,yes,0.034654208,0.229900948,0.280622723,0.296740331,0.210347222,0.325053039,0.051202188,0.555319987,0.213540262,0.666366931,0.210453087,0.362296481,0.104466194,0.250006029,vsupdiscretesquare
12,Two,1,31381,discrete,square,yes,0.120088576,0.235978601,0.239177514,0.355556354,0.404813703,0.05356969,0.298305925,0.676751722,0.651859241,0.189362483,0.27112295,0.373969812,0.11188078,0.278998453,vsupdiscretesquare
12,Two,2,8442,discrete,square,yes,0.021084623,0.160732426,0.28349151,0.300172507,0.171947217,0.143288802,0.439824458,0.214842217,0.738024341,0.61249695,0.187485657,0.429695354,0.112429904,0.253365531,vsupdiscretesquare
12,Two,3,8964,discrete,arc,no,0.101844975,0.100216324,0.094574429,0.051547949,0.376838993,0.379106736,0.699763044,0.08074417,0.833292387,0.193914678,0.145004534,0.437364203,0.131237644,0.322277726,discretearc
12,Two,4,6313,discrete,arc,no,0.164697719,0.007830416,0.179016988,0.135322842,0.739403154,0.331139928,0.04250656,0.593214203,0.922114557,0.968969677,0.245254224,0.571588985,0.284391834,0.39337997,discretearc
12,Two,5,9090,discrete,square,no,0.197884689,0.121871969,0.011921412,0.13666875,0.271879052,0.131074285,0.679021846,0.88646518,0.385953835,0.155199176,0.148045174,0.447542865,0.096388465,0.330017318,discretesquare
12,Two,6,6563,discrete,arc,yes,0.431055682,0.038330695,0.158710659,0.129840819,0.47527251,0.671300212,0.141105709,0.441308762,0.702852041,0.964082481,0.246642073,0.584129841,0.194324698,0.309324217,vsupdiscretearc
12,Two,7,4178,discrete,arc,yes,0.011416243,0.183195258,0.444559941,0.18926581,0.357281427,0.359259225,0.187808757,0.612796691,0.562441453,0.937537227,0.237143736,0.531968671,0.168530547,0.2829409,vsupdiscretearc
12,Two,8,4310,discrete,square,yes,0.154359731,0.032175176,0.333142381,0.237955321,0.31718015,0.476014497,0.642692816,0.71198172,0.104882983,0.085815612,0.214962552,0.404277525,0.124526607,0.294841058,vsupdiscretesquare
12,Two,9,4848,discrete,arc,no,0.030983431,0.138195416,0.303030664,0.052062843,0.192865457,0.61535323,0.11313692,0.939131974,0.941009764,0.348592074,0.143427562,0.591444792,0.110607216,0.364489205,discretearc
